"#","arrivo","avg_penality","avg_score","btw","fascia_btwn","location","name","partenza","penality","peso","popolazione","popolazione_old","saturation_index","score"
"409","40 as bus_stop","[1.0,0.09999999999999998,0.0,1.0]","[0.28435928007594125,0.3289646573427555,0.35126734597616266,0.289934952234293]","117.5","0","{65.3100000000004,25.474999999998545,0.0}","'wedge409'","41 as bus_stop","1.0","1606","12","0","0","0.0"
"410","14 as bus_stop","[1.0,1.0,1.0,1.0]","[0.25696440648938434,0.3245866187234328,0.31879042910337163,0.1854780678419617]","132.0","0","{18.149999999999636,32.61000000000058,0.0}","'wedge410'","15 as bus_stop","1.0","545","1","3","0","0.4057332734042911"
"411","165 as bus_stop","[1.0,1.0,1.0,1.0]","[4.349414522975603,4.998193538932584,5.626211626378942,3.493026221912387]","2559.0","1","{62.67500000000018,38.86499999999796,0.0}","'wedge411'","328 as bus_stop","1.0","926","8","17","0","6.176376231910462"
"412","350 as bus_stop","[1.0,1.0,1.0,1.0]","[0.19467125218883527,0.25492663977109375,0.34144719629946485,0.21321137144491484]","67.5","0","{28.8149999999996,49.68500000000131,0.0}","'wedge412'","119 as bus_stop","1.0","639","2","4","0","0.432602782641856"
"413","234 as bus_stop","[1.0,1.0,0.09999999999999998,1.0]","[2.0688896687796423,2.442822320025741,2.795299819151162,1.7072171044596465]","527.0","0","{21.399999999999636,48.32500000000073,0.0}","'wedge413'","297 as bus_stop","1.0","556","8","12","0","2.5746182544813334"
"414","385 as bus_stop","[1.0,1.0,1.0,0.7]","[0.1654094070751756,0.19891004648280616,0.24497342566829802,0.13400255763052202]","21.0","0","{60.835000000000036,48.29999999999927,0.0}","'wedge414'","383 as bus_stop","1.0","242","1","3","0","0.2198479461125752"
"415","51 as bus_stop","[1.0,1.0,1.0,0.29999999999999993]","[1.549807014619449,1.9191910699173484,2.146710234412432,1.2312801843263323]","351.0","0","{27.465000000000146,16.68500000000131,0.0}","'wedge415'","53 as bus_stop","1.0","1007","10","5","0","0.936843618509166"
"416","160 as bus_stop","[1.0,1.0,1.0,1.0]","[0.223097305655703,0.24493899991570187,0.321384929825698,0.16693294898713446]","69.5","0","{52.55000000000018,28.75,0.0}","'wedge416'","79 as bus_stop","1.0","460","1","1","0","0.1092084712999945"
"417","16 as bus_stop","[1.0,1.0,1.0,0.8999999999999999]","[0.03857329679036685,0.04298167356640878,0.04959423873047166,0.03085863743229349]","24.5","0","{13.055000000000291,31.959999999999127,0.0}","'wedge417'","18 as bus_stop","1.0","569","1","0","0","0.0"
"418","276 as bus_stop","[0.0,1.0,1.0,0.7]","[0.5685570745881174,0.8654834123847968,0.754134395273046,0.5988912970635204]","3372.5","1","{65.08500000000004,34.97500000000218,0.0}","'wedge418'","391 as bus_stop","1.0","33","3","3","0","1.1949965015814021"
"419","398 as bus_stop","[0.5999999999999999,0.2,0.9999999999999999,1.0]","[6.380503353708701,7.605157371642274,8.404817301160541,5.401898544857675]","3200.5","1","{61.99499999999989,27.57999999999811,0.0}","'wedge419'","39 as bus_stop","1.0","439","12","26","0","10.17749001205069"
"420","245 as bus_stop","[1.0,0.8999999999999999,1.0,0.7999999999999996]","[0.03950103713246889,0.04353797483350021,0.0587064108667463,0.06453657881783582]","69.0","0","{45.67500000000018,28.154999999998836,0.0}","'wedge420'","176 as bus_stop","1.0","11","3","1","0","0.10894594992375647"
"421","124 as bus_stop","[1.0,0.5,0.8999999999999999,1.0]","[0.00124113715193849,0.00147722302323114,0.00172005420513215,0.00104998102414699]","1400.5","0","{69.74000000000069,27.825000000000728,0.0}","'wedge421'","246 as bus_stop","1.0","4","7","16","4","0.00188868697034118"
"422","331 as bus_stop","[1.0,1.0,1.0,0.1]","[2.128715011628346,2.6465964249050935,3.1327059723366415,1.9190206970500325]","587.0","0","{50.64000000000033,17.900000000001455,0.0}","'wedge422'","168 as bus_stop","1.0","898","12","8","0","1.7792244873311553"
"423","180 as bus_stop","[0.0,1.0,1.0,0.6]","[6.90724155327346,5.824986964685527,6.4807406246524115,11.361649678579223]","6670.0","2","{59.49499999999989,34.92499999999927,0.0}","'wedge423'","379 as bus_stop","1.0","279","51","62","0","31.0"
"424","271 as bus_stop","[0.7999999999999999,0.49999999999999967,0.39999999999999936,0.6999999999999997]","[0.29395574759067594,0.31232798181509314,0.3251885457721853,0.2186295872705652]","113.5","0","{56.17000000000007,17.00499999999738,0.0}","'wedge424'","29 as bus_stop","1.0","508","3","0","0","0.0"
"425","65 as bus_stop","[1.0,1.0,1.0,0.7]","[0.12820776810135162,0.1768705705923756,0.2049452643371971,0.12820776810135162]","15.0","0","{62.42500000000018,46.68500000000131,0.0}","'wedge425'","133 as bus_stop","1.0","372","2","2","0","0.13101523747583377"
"426","339 as bus_stop","[0.2,0.0,0.0,0.5]","[15.874729330325032,19.825835567544996,22.26539760369326,14.419428634409499]","6360.0","2","{29.68000000000029,28.784999999999854,0.0}","'wedge426'","81 as bus_stop","1.0","858","35","39","0","19.193096134538237"
"427","65 as bus_stop","[1.0,1.0,1.0,1.0]","[0.03516692341112985,0.06330046214003374,0.0914340008689376,0.06681715448114671]","796.0","0","{63.840000000000146,47.720000000001164,0.0}","'wedge427'","83 as bus_stop","1.0","404","1","0","0","0.0"
"428","344 as bus_stop","[0.7999999999999999,1.0,1.0,1.0]","[0.06425510654603404,0.04527064324834216,0.04088961325656712,0.03504823993420039]","57.0","0","{74.57999999999993,36.025000000001455,0.0}","'wedge428'","288 as bus_stop","1.0","35","0","0","0","0.0"
"429","22 as bus_stop","[0.09999999999999998,0.9999999999999998,0.0,0.30000000000000004]","[0.10951530188682122,0.11908460010994154,0.18819619838803264,0.12440087690056395]","22.0","0","{52.215000000000146,34.36499999999796,0.0}","'wedge429'","0 as bus_stop","1.0","1595","2","3","0","0.22328362520614042"
"430","69 as bus_stop","[1.0,1.0,1.0,1.0]","[0.0408784014070178,0.06293976089651947,0.05969544332453394,0.03763408383503227]","5.0","0","{72.21000000000004,41.61000000000058,0.0}","'wedge430'","68 as bus_stop","1.0","765","2","1","0","0.04542044600779757"
"431","70 as bus_stop","[1.0,1.0,1.0,1.0]","[0.13593159338634977,0.13760976120593432,0.20809280962848606,0.11914991519050412]","86.5","0","{82.07999999999993,57.224999999998545,0.0}","'wedge431'","205 as bus_stop","1.0","405","0","1","0","0.11747174737091955"
"432","269 as bus_stop","[1.0,1.0,1.0,1.0]","[0.6994999622494683,0.863552070659767,0.9774771459446968,0.617473908044319]","216.5","0","{40.39499999999953,14.555000000000291,0.0}","'wedge432'","54 as bus_stop","1.0","406","8","5","0","0.7974755269945079"
"433","38 as bus_stop","[1.0,0.5,1.0,1.0]","[0.09692228588127486,0.12664512021819915,0.13052201165345015,0.12664512021819915]","39.5","0","{68.54500000000007,23.81499999999869,0.0}","'wedge433'","40 as bus_stop","1.0","1606","10","0","0","0.0"
"434","9 as bus_stop","[0.30000000000000004,1.0,1.0,0.7]","[0.8462985286208368,1.2138225375289464,1.4899621982761209,0.8065662033334737]","143.5","0","{65.40499999999975,42.10499999999956,0.0}","'wedge434'","8 as bus_stop","1.0","942","1","13","0","1.8078208005750267"
"435","328 as bus_stop","[0.8999999999999999,1.0,1.0,1.0]","[1.4121426214201256,1.6791824120091878,1.8647524359778584,1.2899379714895378]","1697.0","0","{63.18000000000029,42.11000000000058,0.0}","'wedge435'","10 as bus_stop","1.0","556","2","8","0","2.5346149615233027"
"436","357 as bus_stop","[0.2,1.0,1.0,1.0]","[0.01331449202754197,0.0244099020504936,0.02108127904360811,0.01109541002295164]","25.0","0","{76.44499999999971,36.80500000000029,0.0}","'wedge436'","288 as bus_stop","1.0","931","0","0","0","0.0"
"437","406 as bus_stop","[1.0,1.0,1.0,0.5]","[0.3271131329870196,0.44487386086234654,0.44094850326650226,0.2944018196883176]","41.0","0","{25.63000000000011,6.705000000001746,0.0}","'wedge437'","169 as bus_stop","1.0","216","3","6","0","0.5495500634181929"
"438","303 as bus_stop","[1.0,1.0,1.0,1.0]","[0.1415493737601762,0.20855322333996265,0.20139899225889968,0.11682599959045296]","66.0","0","{70.3149999999996,35.30500000000029,0.0}","'wedge438'","276 as bus_stop","1.0","33","1","3","0","0.3220307125102364"
"439","365 as bus_stop","[1.0,0.0,0.4,0.0]","[7.505533301682507,9.364542707423315,9.833638538778468,6.295150230655002]","3555.0","1","{60.13499999999931,18.389999999999418,0.0}","'wedge439'","198 as bus_stop","0.5","437","26","24","0","9.729395020699545"
"440","282 as bus_stop","[1.0,1.0,1.0,0.9999999999999999]","[0.05356034451756313,0.06798043727229168,0.05562035776823865,0.04429028488952336]","20.0","0","{51.38500000000022,40.080000000001746,0.0}","'wedge440'","90 as bus_stop","1.0","475","0","2","0","0.14420092754728533"
"441","60 as bus_stop","[0.4999999999999998,0.49999999999999967,0.2,0.4]","[0.1550808305155986,0.15508083051559857,0.19938963923434103,0.11569522276560532]","273.0","0","{54.54500000000007,17.0099999999984,0.0}","'wedge441'","352 as bus_stop","1.0","604","0","0","0","0.0"
"442","13 as bus_stop","[1.0,1.0,1.0,0.8999999999999999]","[0.06572467180347663,0.07302741311497404,0.08519864863413637,0.057204806940063]","33.0","0","{12.699999999999818,32.29500000000189,0.0}","'wedge442'","14 as bus_stop","1.0","545","2","3","0","0.2555959459024091"
"443","193 as bus_stop","[1.0,1.0,1.0,0.9999999999999999]","[0.02921824175695476,0.03908414157099144,0.04325817610769926,0.02656203796086796]","1.0","0","{57.875,6.154999999998836,0.0}","'wedge443'","233 as bus_stop","1.0","363","3","0","0","0.0"
"444","278 as bus_stop","[1.0,1.0,0.7999999999999999,1.0]","[0.20936458533197075,0.00459914106024371,0.00591004483012937,0.0676231851906325]","3814.0","1","{34.30000000000018,33.5,0.0}","'wedge444'","103 as bus_stop","1.0","35","35","33","2","0.38067780771481474"
